"JOURNEY_ID","STORY_TITLE","LEVEL","MODE","CHALLENGE_PROMPT","ACTUAL_SEGMENTS_ITEMS","EXPECTED_ORDER","ACCEPTED_ANSWER","SOURCE_SENTENCE","BROKEN_SENTENCE","ALL_CANDIDATE_ANSWERS_OPTIONS","CORRECT_ANSWER","WHY_CORRECT","WHY_EACH_DISTRACTOR_IS_WRONG","ACTUAL_PARAGRAPH_CONTEXT","MISSING_POSITION","PRIMARY_LEARNING_INTENT","TAUGHT_SOURCE_TYPE","TAUGHT_SOURCE_ID","TAUGHT_SOURCE_TEXT","STORY_REINFORCEMENT_EVIDENCE","LEVEL_FIT_RATIONALE","JOURNEY_IDENTITY_RATIONALE","HISTORICAL_CULTURAL_PROVENANCE","AGENT_PRECHECK_RESULT","HUMAN_REVIEWER","HUMAN_REVIEW_DATE","HUMAN_RESULT","HUMAN_NOTES"
"shanghai-bund","旧提单过江","Lv1","paragraphRebuild","重建事件关系\n难度 · 初级\n当前 Lv1：沿旧提单、轮渡与新工作的变化，重建林岸过江前后的叙事。 不靠原句记忆，先判断动作、关系与因果。\n训练目标 · 辨认旧提单与新工作出现的先后\n第 1 / 3 次 · 候选答案 4 个","这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。\n林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。\n林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。\n这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。\n这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。","","","这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。\n林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。\n林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。\n这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。","故事通常先介绍地点或人物，再写行动，最后写结果。","林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","","","辨认旧提单与新工作出现的先后","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv1","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。","The accepted answer is grounded in the active 旧提单过江 Lv1 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv1 checkpoint uses the level's active Story and its declared 辨认旧提单与新工作出现的先后 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","外滩位于黄浦江西岸，是上海重要的历史滨水地区；历史建筑群与浦东天际线形成独特的两岸景观。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv1","grammarRepair","修好这句中文\n难度 · 初级\n当前 Lv1 语言目标：时间副词与处所介词短语语序。先定位不自然部分，再选最小且完整的修复。\n训练目标 · 掌握时间副词与处所介词短语语序\n第 1 / 3 次 · 候选答案 4 个","","","从小在外滩","林岸从小在外滩接触家里的货运单据。","林岸从小外滩在接触家里的货运单据。","从小在外滩\n在从小外滩\n从小外滩在\n从小于外滩","从小在外滩","长期时间背景后接“在 + 地点”，再进入动作。","在从小外滩 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n从小外滩在 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n从小于外滩 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.","","","掌握时间副词与处所介词短语语序","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv1","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。母亲在海关大楼附近等他，手里夹着一张外祖父留下的旧海运提单副本。","The accepted answer is grounded in the active 旧提单过江 Lv1 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv1 checkpoint uses the level's active Story and its declared 掌握时间副词与处所介词短语语序 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","外滩位于黄浦江西岸，是上海重要的历史滨水地区；历史建筑群与浦东天际线形成独特的两岸景观。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv1","missingSentence","补全上下文关系\n难度 · 初级\n当前 Lv1：结合两岸与提单的线索，选出最能接住林岸判断变化的一句。 答案必须同时承接前句并解释后句。\n训练目标 · 补足母亲与旧提单的直接承接\n第 1 / 3 次 · 候选答案 4 个","","","这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。","","","轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。\n这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。\n林岸到了东岸以后立刻折返西岸，不再开始新工作。","这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。","正确句要接住前一句，并让后一句自然发生。","轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n林岸到了东岸以后立刻折返西岸，不再开始新工作。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。母亲在海关大楼附近等他，手里夹着一张外祖父留下的旧海运提单副本。","Active Story sentence 2","补足母亲与旧提单的直接承接","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv1","林岸二十四岁，在外滩长大，也常帮家里整理货运和报关单。这个晚上，他要去浦东陆家嘴，为第二天的新工作做准备。母亲在海关大楼附近等他，手里夹着一张外祖父留下的旧海运提单副本。","The accepted answer is grounded in the active 旧提单过江 Lv1 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv1 checkpoint uses the level's active Story and its declared 补足母亲与旧提单的直接承接 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","外滩位于黄浦江西岸，是上海重要的历史滨水地区；历史建筑群与浦东天际线形成独特的两岸景观。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv5","paragraphRebuild","重建事件关系\n难度 · 标准\n当前 Lv5：沿旧提单、轮渡与新工作的变化，重建林岸过江前后的叙事。 不靠原句记忆，先判断动作、关系与因果。\n训练目标 · 理解把提单带过江的关系意义\n第 1 / 3 次 · 候选答案 4 个","轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n她刚结束文件工作，递给他一张外祖父留下的旧海运提单副本。\n那不是古董，只记录过一票普通货物的承运、交付和责任。\n林岸看着江对岸说：“过了江，我就算离开旧上海了。”","她刚结束文件工作，递给他一张外祖父留下的旧海运提单副本。\n那不是古董，只记录过一票普通货物的承运、交付和责任。\n林岸看着江对岸说：“过了江，我就算离开旧上海了。”","她刚结束文件工作，递给他一张外祖父留下的旧海运提单副本。\n那不是古董，只记录过一票普通货物的承运、交付和责任。\n林岸看着江对岸说：“过了江，我就算离开旧上海了。”","","","轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n她刚结束文件工作，递给他一张外祖父留下的旧海运提单副本。\n那不是古董，只记录过一票普通货物的承运、交付和责任。\n林岸看着江对岸说：“过了江，我就算离开旧上海了。”","她刚结束文件工作，递给他一张外祖父留下的旧海运提单副本。\n那不是古董，只记录过一票普通货物的承运、交付和责任。\n林岸看着江对岸说：“过了江，我就算离开旧上海了。”","正确排序来自当前 Lv5 故事的事件推进；判断重点是前一动作怎样制造后一结果。","轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","","","理解把提单带过江的关系意义","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv5","傍晚，他在外滩海关大楼附近见母亲。她刚结束文件工作，递给他一张外祖父留下的旧海运提单副本。那不是古董，只记录过一票普通货物的承运、交付和责任。","The accepted answer is grounded in the active 旧提单过江 Lv5 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv5 checkpoint uses the level's active Story and its declared 理解把提单带过江的关系意义 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","东金线连接浦西金陵东路轮渡站与浦东东昌路轮渡站，黄浦江轮渡至今仍是两岸交通的一部分。\n陆家嘴形成现代金融核心区，不意味着现代浦东简单替代了外滩的历史金融功能；两岸共同构成上海持续变化的金融与城市空间。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv5","grammarRepair","修好这句中文\n难度 · 标准\n当前 Lv5 语言目标：“开始 + 动词”后不机械叠加体标记。先定位不自然部分，再选最小且完整的修复。\n训练目标 · 掌握“开始 + 动词”后不机械叠加体标记\n第 1 / 3 次 · 候选答案 4 个","","","便开始怀疑","轮渡离开西岸、两岸同时进入视野以后，林岸便开始怀疑“过去/未来”的二分。","轮渡离开西岸、两岸同时进入视野以后，林岸便开始了去怀疑“过去/未来”的二分。","便开始着怀疑\n便开始了去怀疑\n便开始怀疑了着\n便开始怀疑","便开始怀疑","语病修复 · 讲解","便开始着怀疑 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n便开始了去怀疑 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n便开始怀疑了着 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.","","","掌握“开始 + 动词”后不机械叠加体标记","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv5","林岸二十四岁，成长在一个与上海港口贸易相连的家庭。家里的货代生意不大，桌上却常有订舱资料、报关文件、提单副本和结算凭证。第二天，他将到浦东陆家嘴一家金融科技公司的结算团队上班。","The accepted answer is grounded in the active 旧提单过江 Lv5 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv5 checkpoint uses the level's active Story and its declared 掌握“开始 + 动词”后不机械叠加体标记 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","东金线连接浦西金陵东路轮渡站与浦东东昌路轮渡站，黄浦江轮渡至今仍是两岸交通的一部分。\n陆家嘴形成现代金融核心区，不意味着现代浦东简单替代了外滩的历史金融功能；两岸共同构成上海持续变化的金融与城市空间。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv5","missingSentence","补全上下文关系\n难度 · 标准\n当前 Lv5：结合两岸与提单的线索，选出最能接住林岸判断变化的一句。 答案必须同时承接前句并解释后句。\n训练目标 · 理解母亲没有要求他接班的意义\n第 1 / 3 次 · 候选答案 4 个","","","林岸看着江对岸说：“过了江，我就算离开旧上海了。”","","","林岸到了东岸以后立刻折返西岸，不再开始新工作。\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。\n林岸看着江对岸说：“过了江，我就算离开旧上海了。”","林岸看着江对岸说：“过了江，我就算离开旧上海了。”","正确答案与当前 Lv5 故事情节一致，但判断依据是前后文中的人物、关系与因果，不是关键词重复。","林岸到了东岸以后立刻折返西岸，不再开始新工作。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","那不是古董，只记录过一票普通货物的承运、交付和责任。林岸看着江对岸说：“过了江，我就算离开旧上海了。”母亲没有纠正，只问：“那这张纸呢？","Between the supplied preceding and following context sentences","理解母亲没有要求他接班的意义","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv5","那不是古董，只记录过一票普通货物的承运、交付和责任。林岸看着江对岸说：“过了江，我就算离开旧上海了。”母亲没有纠正，只问：“那这张纸呢？","The accepted answer is grounded in the active 旧提单过江 Lv5 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv5 checkpoint uses the level's active Story and its declared 理解母亲没有要求他接班的意义 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","东金线连接浦西金陵东路轮渡站与浦东东昌路轮渡站，黄浦江轮渡至今仍是两岸交通的一部分。\n陆家嘴形成现代金融核心区，不意味着现代浦东简单替代了外滩的历史金融功能；两岸共同构成上海持续变化的金融与城市空间。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv10","paragraphRebuild","重建事件关系\n难度 · 高级\n当前 Lv10：沿旧提单、轮渡与新工作的变化，重建林岸过江前后的叙事。 不靠原句记忆，先判断动作、关系与因果。\n训练目标 · 解释为什么“过江”最终不再等于告别历史\n第 1 / 3 次 · 候选答案 4 个","回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n旧提单把货物、信用、责任、信息与付款写在纸上，今天的系统把相似关系变成数据、消息、规则和实时结算；工具、速度和天际线改变了，城市仍在重新组织人、货物、信息与资本如何抵达彼此。\n船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。","旧提单把货物、信用、责任、信息与付款写在纸上，今天的系统把相似关系变成数据、消息、规则和实时结算；工具、速度和天际线改变了，城市仍在重新组织人、货物、信息与资本如何抵达彼此。\n船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。\n回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。","旧提单把货物、信用、责任、信息与付款写在纸上，今天的系统把相似关系变成数据、消息、规则和实时结算；工具、速度和天际线改变了，城市仍在重新组织人、货物、信息与资本如何抵达彼此。\n船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。\n回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。","","","回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n旧提单把货物、信用、责任、信息与付款写在纸上，今天的系统把相似关系变成数据、消息、规则和实时结算；工具、速度和天际线改变了，城市仍在重新组织人、货物、信息与资本如何抵达彼此。\n船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。","旧提单把货物、信用、责任、信息与付款写在纸上，今天的系统把相似关系变成数据、消息、规则和实时结算；工具、速度和天际线改变了，城市仍在重新组织人、货物、信息与资本如何抵达彼此。\n船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。\n回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。","正确排序来自当前 Lv10 故事的事件推进；判断重点是前一动作怎样制造后一结果。 还要检查叙事焦点、时间推进与段落收束是否连续。","轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","","","解释为什么“过江”最终不再等于告别历史","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv10","他忽然觉得，江没有把上海分成过去和未来。旧提单把货物、信用、责任、信息与付款写在纸上，今天的系统把相似关系变成数据、消息、规则和实时结算；工具、速度和天际线改变了，城市仍在重新组织人、货物、信息与资本如何抵达彼此。船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。","The accepted answer is grounded in the active 旧提单过江 Lv10 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv10 checkpoint uses the level's active Story and its declared 解释为什么“过江”最终不再等于告别历史 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","海运提单等商业文件把货物、承运、交付与责任关系固定下来，是贸易流动中的普通基础工具。\n东金线连接浦西金陵东路轮渡站与浦东东昌路轮渡站，黄浦江轮渡至今仍是两岸交通的一部分。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv10","grammarRepair","修好这句中文\n难度 · 高级\n当前 Lv10 语言目标：转向：变化方向与结果词赘余。先定位不自然部分，再选最小且完整的修复。\n训练目标 · 掌握转向：变化方向与结果词赘余\n第 1 / 3 次 · 候选答案 4 个","","","从纸面单据逐渐转向","承载贸易关系的工具从纸面单据逐渐转向数字系统。","承载贸易关系的工具从纸面单据逐渐转向成数字系统。","从纸面单据逐渐转向成\n由纸面单据转向到\n从纸面单据逐渐转向\n从纸面单据转向于","从纸面单据逐渐转向","语病修复 · 讲解","从纸面单据逐渐转向成 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n由纸面单据转向到 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n从纸面单据转向于 — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.","","","掌握转向：变化方向与结果词赘余","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv10","林岸二十四岁，成长在一个与上海港口贸易相连的家庭。父母经营的货代与单证业务，日常是临时更改船期、反复核对报关资料、追一份提单副本、确认运费与结算条件。小时候，他嫌文件占满餐桌；读大学后，他更愿意相信“新”意味着摆脱纸面流程。","The accepted answer is grounded in the active 旧提单过江 Lv10 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv10 checkpoint uses the level's active Story and its declared 掌握转向：变化方向与结果词赘余 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","海运提单等商业文件把货物、承运、交付与责任关系固定下来，是贸易流动中的普通基础工具。\n东金线连接浦西金陵东路轮渡站与浦东东昌路轮渡站，黄浦江轮渡至今仍是两岸交通的一部分。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"shanghai-bund","旧提单过江","Lv10","missingSentence","补全上下文关系\n难度 · 高级\n当前 Lv10：结合两岸与提单的线索，选出最能接住林岸判断变化的一句。 答案必须同时承接前句并解释后句。\n训练目标 · 根据结尾解释“未来”不再只属于东岸\n第 1 / 3 次 · 候选答案 4 个","","","回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。","","","林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。\n林岸到了东岸以后立刻折返西岸，不再开始新工作。\n回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。","回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。","正确答案与当前 Lv10 故事情节一致，但判断依据是前后文中的人物、关系与因果，不是关键词重复。 高质量衔接还要保持主题链、指代对象和逻辑方向一致。","林岸在轮渡站把旧提单还给母亲，空着包去了陆家嘴。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n轮渡过江后，林岸认定外滩只属于过去，陆家嘴只属于未来。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n林岸到了东岸以后立刻折返西岸，不再开始新工作。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。那张旧单据已经跟他一起过了江。","Active Story sentence 24","根据结尾解释“未来”不再只属于东岸","Story","resolveAdaptiveJourneyLevel:shanghai-bund:Lv10","船到东昌路一侧后，他继续向陆家嘴走，没有回去接手家业，也仍期待新职业。回头时，外滩不再是等待被淘汰的旧背景，陆家嘴也不再需要独占“未来”这个词。那张旧单据已经跟他一起过了江。","The accepted answer is grounded in the active 旧提单过江 Lv10 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv10 checkpoint uses the level's active Story and its declared 根据结尾解释“未来”不再只属于东岸 target.","Names, actions, stakes, and place mechanism are taken from 旧提单过江, not a generic resolver path.","海运提单等商业文件把货物、承运、交付与责任关系固定下来，是贸易流动中的普通基础工具。\n东金线连接浦西金陵东路轮渡站与浦东东昌路轮渡站，黄浦江轮渡至今仍是两岸交通的一部分。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"suzhou-humble-administrators-garden","下一处等我","Lv1","paragraphRebuild","重建事件关系\n难度 · 初级\n当前 Lv1：按“看不见—重新出现—继续走前面”的变化，重建外婆如何放松控制。 不靠原句记忆，先判断动作、关系与因果。\n训练目标 · 辨认程朗第一次走前面与被喊回的顺序\n第 1 / 3 次 · 候选答案 4 个","星期天，外婆陈玉兰带他到拙政园。\n下周一，十二岁的程朗要开始自己坐车上学。\n程朗最后只能走在外婆身边，不能再走前面。\n水面重新打开后，程朗已经独自离开园子。","下周一，十二岁的程朗要开始自己坐车上学。\n星期天，外婆陈玉兰带他到拙政园。","下周一，十二岁的程朗要开始自己坐车上学。\n星期天，外婆陈玉兰带他到拙政园。","","","星期天，外婆陈玉兰带他到拙政园。\n下周一，十二岁的程朗要开始自己坐车上学。\n程朗最后只能走在外婆身边，不能再走前面。\n水面重新打开后，程朗已经独自离开园子。","下周一，十二岁的程朗要开始自己坐车上学。\n星期天，外婆陈玉兰带他到拙政园。","故事通常先介绍地点或人物，再写行动，最后写结果。","程朗最后只能走在外婆身边，不能再走前面。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n水面重新打开后，程朗已经独自离开园子。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","","","辨认程朗第一次走前面与被喊回的顺序","Story","resolveAdaptiveJourneyLevel:suzhou-humble-administrators-garden:Lv1","下周一，十二岁的程朗要开始自己坐车上学。星期天，外婆陈玉兰带他到拙政园。","The accepted answer is grounded in the active 下一处等我 Lv1 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv1 checkpoint uses the level's active Story and its declared 辨认程朗第一次走前面与被喊回的顺序 target.","Names, actions, stakes, and place mechanism are taken from 下一处等我, not a generic resolver path.","拙政园以水面为园林空间的重要中心，建筑、植物和道路沿水展开，让游人边走边看见不同景色。\n拙政园中部以大片池水为主，池广树茂，临水建筑形体不一、高低错落。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"suzhou-humble-administrators-garden","下一处等我","Lv1","grammarRepair","修好这句中文\n难度 · 初级\n当前 Lv1 语言目标：方式状语与处所位置语序。先定位不自然部分，再选最小且完整的修复。\n训练目标 · 掌握方式状语与处所位置语序\n第 1 / 3 次 · 候选答案 4 个","","","慢慢地走在前面，","程朗慢慢地走在前面，再转过长廊。","程朗走慢慢地在前面，再转过长廊。","慢慢地走在前面，\n慢慢的走在前面，\n走慢慢地在前面，\n在前面地慢慢走，","慢慢地走在前面，","方式状语贴近动作，再用处所成分说明位置。","慢慢的走在前面， — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n走慢慢地在前面， — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.\n在前面地慢慢走， — wrong: it does not produce the accepted minimal repair and leaves an incorrect particle, scope, order, or collocation.","","","掌握方式状语与处所位置语序","Story","resolveAdaptiveJourneyLevel:suzhou-humble-administrators-garden:Lv1","下周一，十二岁的程朗要开始自己坐车上学。星期天，外婆陈玉兰带他到拙政园。程朗说：“今天让我走前面吧，我在下一处等你。","The accepted answer is grounded in the active 下一处等我 Lv1 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv1 checkpoint uses the level's active Story and its declared 掌握方式状语与处所位置语序 target.","Names, actions, stakes, and place mechanism are taken from 下一处等我, not a generic resolver path.","拙政园以水面为园林空间的重要中心，建筑、植物和道路沿水展开，让游人边走边看见不同景色。\n拙政园中部以大片池水为主，池广树茂，临水建筑形体不一、高低错落。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
"suzhou-humble-administrators-garden","下一处等我","Lv1","missingSentence","补全上下文关系\n难度 · 初级\n当前 Lv1：结合前后视线变化，选出最能说明外婆为什么没有喊程朗的一句。 答案必须同时承接前句并解释后句。\n训练目标 · 补足下周独自上学与园中练习的联系\n第 1 / 3 次 · 候选答案 4 个","","","星期天，外婆陈玉兰带他到拙政园。","","","水面重新打开后，程朗已经独自离开园子。\n程朗最后只能走在外婆身边，不能再走前面。\n星期天，外婆陈玉兰带他到拙政园。\n第二次看不见程朗时，陈玉兰立刻把他喊回身边。","星期天，外婆陈玉兰带他到拙政园。","正确句要接住前一句，并让后一句自然发生。","水面重新打开后，程朗已经独自离开园子。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n程朗最后只能走在外婆身边，不能再走前面。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.\n第二次看不见程朗时，陈玉兰立刻把他喊回身边。 — wrong: it is not supported by the active Story and changes or contradicts its action, relationship, or consequence.","下周一，十二岁的程朗要开始自己坐车上学。星期天，外婆陈玉兰带他到拙政园。程朗说：“今天让我走前面吧，我在下一处等你。","Active Story sentence 2","补足下周独自上学与园中练习的联系","Story","resolveAdaptiveJourneyLevel:suzhou-humble-administrators-garden:Lv1","下周一，十二岁的程朗要开始自己坐车上学。星期天，外婆陈玉兰带他到拙政园。程朗说：“今天让我走前面吧，我在下一处等你。","The accepted answer is grounded in the active 下一处等我 Lv1 Story span reproduced in TAUGHT_SOURCE_TEXT.","Runtime-generated Lv1 checkpoint uses the level's active Story and its declared 补足下周独自上学与园中练习的联系 target.","Names, actions, stakes, and place mechanism are taken from 下一处等我, not a generic resolver path.","拙政园以水面为园林空间的重要中心，建筑、植物和道路沿水展开，让游人边走边看见不同景色。\n拙政园中部以大片池水为主，池广树茂，临水建筑形体不一、高低错落。","AGENT PASS — actual runtime content, answer, teaching span, and distractors inspected; no contradiction or teach-before-test defect found.","","","HUMAN_REVIEW_REQUIRED",""
