JOURNEY ID,LEVEL,MODE,PRIMARY LEARNING INTENT,SECONDARY INTENT,ACTIVE SOURCE,SOURCE PROVENANCE,TAUGHT BEFORE TESTED,CORRECT ANSWER,WHY CORRECT,ALTERNATIVE ANSWER AMBIGUITY,ONE DEFENSIBLE ANSWER,DISTRACTOR QUALITY,DISTRACTOR MISCONCEPTION,HISTORICAL TRUTH,LANGUAGE VALUE,STORY CONNECTION,DISCOVERY CONNECTION,STORY/DISCOVERY CLOSED LOOP,LEVEL APPROPRIATENESS,COGNITIVE BAND,COGNITIVE PROGRESSION,LEGACY CONTAMINATION,CROSS-JOURNEY CONTAMINATION,TEMPLATE COLLISION,DEFECT CODES,RESULT
jiangmen-kaiping-diaolou,Lv4,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Sequence / Simple causality,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv4,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Sequence / Simple causality,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv4,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Sequence / Simple causality,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv5,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。 / 他在信里说，这份投入只用于家里的独楼；若要改作别用，就寄还给他。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv5,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,而且可以让游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Relationship / Choice / Historical cause,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv5,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv6,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。 / 他在信里说，这份投入只用于家里的独楼；若要改作别用，就寄还给他。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv6,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,而且可以让游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Relationship / Choice / Historical cause,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv6,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv7,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。 / 他在信里说，这份投入只用于家里的独楼；若要改作别用，就寄还给他。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Causal chain / Implicit meaning,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv7,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,而且可以让游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Causal chain / Implicit meaning,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv7,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Causal chain / Implicit meaning,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv8,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。 / 他在信里说，这份投入只用于家里的独楼；若要改作别用，就寄还给他。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Causal chain / Implicit meaning,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv8,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,远山因此,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Causal chain / Implicit meaning,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv8,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Causal chain / Implicit meaning,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv9,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。 / 他在信里说，这份投入只用于家里的独楼；若要改作别用，就寄还给他。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Integrated interpretation,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv9,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,远山因此,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Integrated interpretation,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv9,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Integrated interpretation,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv10,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,20世纪20年代，开平。 / 虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。 / 他在信里说，这份投入只用于家里的独楼；若要改作别用，就寄还给他。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Integrated interpretation,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv10,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,远山因此,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Integrated interpretation,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
jiangmen-kaiping-diaolou,Lv10,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,虚构青年梁川留在家乡，哥哥梁海在海外谋生，寄回带拱券和柱廊的建筑图样。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Integrated interpretation,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv1,paragraphRebuild,STORY,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,PASS,Recognition / Basic comprehension,FAIL,PASS,PASS,PASS,"DST,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv1,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,PASS,Recognition / Basic comprehension,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv1,missingSentence,STORY,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,PASS,Recognition / Basic comprehension,FAIL,PASS,PASS,PASS,"DST,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv2,paragraphRebuild,STORY,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,PASS,Recognition / Basic comprehension,FAIL,PASS,PASS,PASS,"DST,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv2,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,PASS,Recognition / Basic comprehension,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv2,missingSentence,STORY,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,PASS,Recognition / Basic comprehension,FAIL,PASS,PASS,PASS,"DST,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv3,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Sequence / Simple causality,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv3,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Sequence / Simple causality,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv3,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Sequence / Simple causality,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv4,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Sequence / Simple causality,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv4,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Sequence / Simple causality,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv4,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Sequence / Simple causality,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv5,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。 / 林砚为转场做了“补全脸部”模型。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv5,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,而且可以让游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Relationship / Choice / Historical cause,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv5,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv6,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。 / 林砚为转场做了“补全脸部”模型。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv6,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,而且可以让游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Relationship / Choice / Historical cause,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv6,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Relationship / Choice / Historical cause,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv7,paragraphRebuild,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,林砚和周澄合做龙门石窟数字短片，约定并列署名，共同为复原依据负责。 / 镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。 / 林砚为转场做了“补全脸部”模型。,active Story sequence,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Causal chain / Implicit meaning,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv7,grammarRepair,LANGUAGE,STORY,JourneyChallengePanel,GENERIC FALLBACK (INVALID),PASS,而且可以让游客,natural Chinese structural repair,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; not current-Journey provenance; legacy generic fallback is active; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening; language context is disconnected from Journey; Story/Discovery closed loop is broken; cross-Gold grammar skeleton is reused",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,Causal chain / Implicit meaning,FAIL,FAIL,PASS,FAIL,"DST,LANG,LEGACY,LEVEL,LOOP,PROG,PROV,TEMPLATE",REPAIR REQUIRED
luoyang-longmen-grottoes,Lv7,missingSentence,CAUSAL REASONING,LANGUAGE,JourneyChallengePanel,ACTIVE STORY,PASS,镜头停在万佛洞前室南壁的一处观音像龛：题记留下发愿造像者和完成时间，像的脸部却已残损。,best bridge for active Story context,NONE FOUND,PASS,FAIL,"weak/mechanical, false-world, or filler distractor; cognitive demand mismatches current band; Lv1→Lv10 logic repeats instead of deepening",PASS,PASS,PASS,PASS/NOT PRIMARY,PASS,FAIL,Causal chain / Implicit meaning,FAIL,PASS,PASS,PASS,"DST,LEVEL,PROG",REPAIR REQUIRED
